gene_oid	gene_length	query_start	query_end	domaindb	domainid	iprid	iprdesc	go_info
2563531179	338	1	310	SUPERFAMILY	SSF51905			
2563531180	217	14	213	SUPERFAMILY	SSF55469	IPR000415	Nitroreductase-like	GO:0016491
2563531181	344	5	343	SUPERFAMILY	SSF52733	IPR003200	Nicotinate-nucleotide-dimethylbenzimidazole phosphoribosyltransferase-like	GO:0008939|GO:0009236
2563531185	187	2	148	SMART	SM00855	IPR013078	Histidine phosphatase superfamily, clade-1	
2563531185	187	1	175	SUPERFAMILY	SSF53254			
2563531186	339	2	330	SUPERFAMILY	SSF53383	IPR015424	Pyridoxal phosphate-dependent transferase	
2563531187	466	249	418	ProSiteProfiles	PS51274	IPR017929	CobB/CobQ glutamine amidotransferase	
2563531187	466	1	228	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2563531187	466	252	423	SUPERFAMILY	SSF52317			
2563531189	165	4	165	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2563531190	332	52	330	SUPERFAMILY	SSF53955	IPR023346	Lysozyme-like domain	
2563531191	391	54	222	SUPERFAMILY	SSF51004	IPR011048	Cytochrome cd1-nitrite reductase-like, haem d1 domain	
2563531191	391	278	371	SUPERFAMILY	SSF51004	IPR011048	Cytochrome cd1-nitrite reductase-like, haem d1 domain	
2563531193	198	8	68	ProSiteProfiles	PS50977	IPR001647	DNA-binding HTH domain, TetR-type	GO:0003677
2563531193	198	5	76	SUPERFAMILY	SSF46689	IPR009057	Homeodomain-like	GO:0003677
2563531193	198	82	191	SUPERFAMILY	SSF48498	IPR011075	Tetracycline transcriptional regulator, TetR-related, C-terminal	
2563531195	400	5	88	SUPERFAMILY	SSF46548	IPR009051	Alpha-helical ferredoxin	GO:0051536
2563531195	400	2	32	ProSiteProfiles	PS51379	IPR017896	4Fe-4S ferredoxin-type, iron-sulphur binding domain	GO:0051536
2563531195	400	52	81	ProSiteProfiles	PS51379	IPR017896	4Fe-4S ferredoxin-type, iron-sulphur binding domain	GO:0051536
2563531195	400	11	22	ProSitePatterns	PS00198	IPR017900	4Fe-4S ferredoxin, iron-sulphur binding, conserved site	
2563531195	400	62	73	ProSitePatterns	PS00198	IPR017900	4Fe-4S ferredoxin, iron-sulphur binding, conserved site	
2563531196	268	42	83	SUPERFAMILY	SSF56276	IPR016067	S-adenosylmethionine decarboxylase, core	GO:0004014|GO:0008295
2563531196	268	111	172	SUPERFAMILY	SSF56276	IPR016067	S-adenosylmethionine decarboxylase, core	GO:0004014|GO:0008295
2563531197	138	1	136	SUPERFAMILY	SSF82784	IPR003718	Peroxiredoxin, OsmC-like protein	GO:0006950
2563531198	218	1	125	SMART	SM00100	IPR000595	Cyclic nucleotide-binding domain	
2563531198	218	24	110	ProSiteProfiles	PS50042	IPR000595	Cyclic nucleotide-binding domain	
2563531198	218	168	216	SMART	SM00419	IPR001808	Transcription regulator HTH, Crp	GO:0003700|GO:0005622|GO:0006355
2563531198	218	146	218	ProSiteProfiles	PS51063	IPR012318	Helix-turn-helix motif, Crp-type	GO:0003677|GO:0006355
2563531198	218	32	48	ProSitePatterns	PS00888	IPR018488	Cyclic nucleotide-binding, conserved site	
2563531198	218	12	145	SUPERFAMILY	SSF51206	IPR018490	Cyclic nucleotide-binding-like	
2563531198	218	147	215	SUPERFAMILY	SSF46785			
2563531200	603	44	59	ProSitePatterns	PS00301	IPR000795	Elongation factor, GTP-binding domain	GO:0003924|GO:0005525
2563531200	603	151	299	SUPERFAMILY	SSF50447	IPR009000	Translation protein, beta-barrel domain	
2563531200	603	302	387	SUPERFAMILY	SSF54980	IPR009022	Elongation factor G, III-V domain	
2563531200	603	398	511	SUPERFAMILY	SSF54980	IPR009022	Elongation factor G, III-V domain	
2563531200	603	2	207	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2563531201	147	16	146	SUPERFAMILY	SSF52821	IPR001763	Rhodanese-like domain	
2563531201	147	23	130	SMART	SM00450	IPR001763	Rhodanese-like domain	
2563531201	147	33	133	ProSiteProfiles	PS50206	IPR001763	Rhodanese-like domain	
2563531202	302	1	59	ProSiteProfiles	PS50931	IPR000847	Transcription regulator HTH, LysR	GO:0003700|GO:0006355
2563531202	302	4	111	SUPERFAMILY	SSF46785			
2563531202	302	89	294	SUPERFAMILY	SSF53850			
2563531203	669	114	339	SUPERFAMILY	SSF53335			
2563531203	669	293	626	SUPERFAMILY	SSF51735			
2563531205	325	13	323	SUPERFAMILY	SSF51735			
2563531206	378	1	372	SUPERFAMILY	SSF53756			
2563531207	336	1	259	SUPERFAMILY	SSF51735			
2563531208	284	1	282	SUPERFAMILY	SSF51735			
2563531209	409	2	401	SUPERFAMILY	SSF53756			
2563531210	329	22	318	SUPERFAMILY	SSF51735			
2563531211	297	5	266	SUPERFAMILY	SSF53448			
2563531213	338	3	225	SUPERFAMILY	SSF53448			
2563531216	552	55	196	SUPERFAMILY	SSF51735			
2563531216	552	236	483	SUPERFAMILY	SSF53448			
2563531217	242	24	191	SUPERFAMILY	SSF53335			
2563531218	112	40	98	SUPERFAMILY	SSF103481			
2563531219	285	54	220	SUPERFAMILY	SSF53335			
2563531220	315	2	230	SUPERFAMILY	SSF53448			
2563531222	337	28	311	SUPERFAMILY	SSF102114			
2563531223	418	38	413	SUPERFAMILY	SSF53383	IPR015424	Pyridoxal phosphate-dependent transferase	
2563531225	677	90	226	SUPERFAMILY	SSF49899	IPR008985	Concanavalin A-like lectin/glucanases superfamily	
2563531226	905	58	211	SUPERFAMILY	SSF49899	IPR008985	Concanavalin A-like lectin/glucanases superfamily	
2563531229	314	2	208	SUPERFAMILY	SSF53448			
2563531230	310	103	266	SUPERFAMILY	SSF53335			
2563531232	603	1	182	SUPERFAMILY	SSF52518			
2563531232	603	163	373	SUPERFAMILY	SSF52467			
2563531232	603	378	599	SUPERFAMILY	SSF52518			
2563531233	351	27	346	SUPERFAMILY	SSF51735			
2563531234	364	11	353	SUPERFAMILY	SSF56796			
2563531235	236	126	154	ProSitePatterns	PS00061	IPR020904	Short-chain dehydrogenase/reductase, conserved site	GO:0016491
2563531235	236	3	232	SUPERFAMILY	SSF51735			
2563531236	266	60	182	SUPERFAMILY	SSF51621	IPR015813	Pyruvate/Phosphoenolpyruvate kinase-like domain	GO:0003824
2563531237	364	2	344	SUPERFAMILY	SSF51735			
2563531238	256	1	255	SUPERFAMILY	SSF53448			
2563531240	180	1	177	SUPERFAMILY	SSF51182	IPR011051	RmlC-like cupin domain	
2563531241	295	4	289	SUPERFAMILY	SSF53448			
2563531242	300	1	296	SUPERFAMILY	SSF51735			
2563531243	355	145	173	ProSitePatterns	PS00061	IPR020904	Short-chain dehydrogenase/reductase, conserved site	GO:0016491
2563531243	355	2	334	SUPERFAMILY	SSF51735			
2563531244	352	64	329	SUPERFAMILY	SSF53756			
2563531245	362	18	223	SUPERFAMILY	SSF53448			
2563531246	314	6	312	SUPERFAMILY	SSF51735			
2563531249	338	116	183	SUPERFAMILY	SSF53756			
2563531249	338	217	297	SUPERFAMILY	SSF53756			
2563531250	201	40	185	SUPERFAMILY	SSF51161	IPR011004	Trimeric LpxA-like	
2563531250	201	120	148	ProSitePatterns	PS00101	IPR018357	Hexapeptide transferase, conserved site	GO:0016740
2563531251	389	10	375	SUPERFAMILY	SSF53383	IPR015424	Pyridoxal phosphate-dependent transferase	
2563531252	309	2	307	SUPERFAMILY	SSF51735			
2563531253	370	3	349	SUPERFAMILY	SSF51735			
2563531254	468	195	467	SUPERFAMILY	SSF51182	IPR011051	RmlC-like cupin domain	
2563531254	468	5	278	SUPERFAMILY	SSF53448			
2563531255	163	12	162	SUPERFAMILY	SSF88697	IPR015947	PUA-like domain	
2563531257	99	8	97	SUPERFAMILY	SSF102829	IPR007838	Cell division protein ZapA-like	
2563531259	170	3	164	SUPERFAMILY	SSF101327	IPR011978	Uncharacterised protein family UPF0149	
2563531260	436	174	433	SUPERFAMILY	SSF55920	IPR000994	Peptidase M24, structural domain	
2563531260	436	347	359	ProSitePatterns	PS00491	IPR001131	Peptidase M24B, X-Pro dipeptidase/aminopeptidase P, conserved site	
2563531260	436	1	135	SMART	SM01011	IPR007865	Aminopeptidase P N-terminal domain	GO:0004177|GO:0030145
2563531260	436	2	173	SUPERFAMILY	SSF53092			
2563531261	403	295	308	ProSitePatterns	PS01304	IPR018168	Ubiquinone biosynthesis hydroxylase, UbiH/UbiF/VisC/COQ6, conserved site	GO:0016709|GO:0055114
2563531261	403	4	178	SUPERFAMILY	SSF51905			
2563531261	403	268	385	SUPERFAMILY	SSF51905			
2563531262	406	295	308	ProSitePatterns	PS01304	IPR018168	Ubiquinone biosynthesis hydroxylase, UbiH/UbiF/VisC/COQ6, conserved site	GO:0016709|GO:0055114
2563531262	406	1	21	ProSiteProfiles	PS51257			
2563531262	406	3	178	SUPERFAMILY	SSF51905			
2563531262	406	277	397	SUPERFAMILY	SSF51905			
2563531267	426	26	84	ProSiteProfiles	PS51371	IPR000644	CBS domain	GO:0030554
2563531267	426	94	154	ProSiteProfiles	PS51371	IPR000644	CBS domain	GO:0030554
2563531267	426	176	426	SMART	SM00331	IPR001932	Protein phosphatase 2C (PP2C)-like domain	GO:0003824
2563531267	426	189	370	SUPERFAMILY	SSF81606	IPR001932	Protein phosphatase 2C (PP2C)-like domain	GO:0003824
2563531267	426	23	148	SUPERFAMILY	SSF54631			
2563531268	447	4	115	SMART	SM00448	IPR001789	Signal transduction response regulator, receiver domain	GO:0000156|GO:0000160
2563531268	447	5	119	ProSiteProfiles	PS50110	IPR001789	Signal transduction response regulator, receiver domain	GO:0000156|GO:0000160
2563531268	447	136	365	ProSiteProfiles	PS50045	IPR002078	RNA polymerase sigma factor 54 interaction domain	GO:0005524|GO:0006355|GO:0008134
2563531268	447	156	299	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
2563531268	447	350	446	SUPERFAMILY	SSF46689	IPR009057	Homeodomain-like	GO:0003677
2563531268	447	1	180	SUPERFAMILY	SSF52172	IPR011006	CheY-like superfamily	
2563531268	447	160	173	ProSitePatterns	PS00675	IPR025662	Sigma-54 interaction domain, ATP-binding site 1	
2563531268	447	222	237	ProSitePatterns	PS00676	IPR025943	Sigma-54 interaction domain, ATP-binding site 2	
2563531268	447	349	358	ProSitePatterns	PS00688	IPR025944	Sigma-54 interaction domain, conserved site	
2563531268	447	137	378	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2563531269	565	399	555	SUPERFAMILY	SSF55874	IPR003594	Histidine kinase-like ATPase, ATP-binding domain	GO:0005524
2563531269	565	452	559	SMART	SM00387	IPR003594	Histidine kinase-like ATPase, ATP-binding domain	GO:0005524
2563531269	565	344	410	SMART	SM00388	IPR003661	Signal transduction histidine kinase EnvZ-like, dimerisation/phosphoacceptor domain	GO:0000155|GO:0007165|GO:0016020
2563531269	565	351	559	ProSiteProfiles	PS50109	IPR005467	Signal transduction histidine kinase, core	
2563531269	565	336	407	SUPERFAMILY	SSF47384	IPR009082	Signal transduction histidine kinase, homodimeric domain	GO:0004871|GO:0007165
2563531270	388	9	227	ProSiteProfiles	PS50975	IPR011761	ATP-grasp fold	GO:0005524|GO:0046872
2563531270	388	239	385	SUPERFAMILY	SSF52210	IPR016102	Succinyl-CoA synthetase-like	
2563531270	388	257	281	ProSitePatterns	PS01217	IPR017866	Succinyl-CoA synthetase, beta subunit, conserved site	
2563531270	388	1	238	SUPERFAMILY	SSF56059			
2563531271	288	4	100	SMART	SM00881	IPR003781	CoA-binding	GO:0048037
2563531271	288	152	181	ProSitePatterns	PS01216	IPR005810	Succinyl-CoA ligase, alpha subunit	GO:0003824|GO:0008152
2563531271	288	123	285	SUPERFAMILY	SSF52210	IPR016102	Succinyl-CoA synthetase-like	
2563531271	288	236	249	ProSitePatterns	PS00399	IPR017440	ATP-citrate lyase/succinyl-CoA ligase, active site	GO:0003824|GO:0003878|GO:0004775|GO:0008152
2563531271	288	1	122	SUPERFAMILY	SSF51735			
2563531273	131	1	115	SUPERFAMILY	SSF88723			
2563531274	536	36	51	ProSitePatterns	PS00920	IPR000132	Nitrilase/cyanide hydratase, conserved site	GO:0016810
2563531274	536	3	243	SUPERFAMILY	SSF56317	IPR003010	Carbon-nitrogen hydrolase	GO:0006807|GO:0016810
2563531274	536	3	264	ProSiteProfiles	PS50263	IPR003010	Carbon-nitrogen hydrolase	GO:0006807|GO:0016810
2563531274	536	254	517	SUPERFAMILY	SSF52402			
2563531276	156	1	20	ProSiteProfiles	PS51257			
2563531277	361	50	322	SUPERFAMILY	SSF102114			
2563531279	209	4	140	SUPERFAMILY	SSF143447	IPR002733	AMMECR1 domain	
2563531279	209	6	209	ProSiteProfiles	PS51112	IPR002733	AMMECR1 domain	
2563531279	209	136	208	SUPERFAMILY	SSF143447	IPR002733	AMMECR1 domain	
2563531281	224	18	90	SUPERFAMILY	SSF47781	IPR010994	RuvA domain 2-like	
2563531281	224	173	178	ProSitePatterns	PS01302	IPR020891	Uncharacterised protein family UPF0758, conserved site	
2563531281	224	119	194	SUPERFAMILY	SSF102712			
2563531282	404	4	176	SUPERFAMILY	SSF52507	IPR003382	Flavoprotein	GO:0003824
2563531282	404	183	394	SUPERFAMILY	SSF102645	IPR007085	DNA/pantothenate metabolism flavoprotein, C-terminal	
2563531283	154	7	153	SUPERFAMILY	SSF51283			
2563531284	879	424	548	SUPERFAMILY	SSF53738	IPR016055	Alpha-D-phosphohexomutase, alpha/beta/alpha I/II/III	GO:0005975|GO:0016868
2563531284	879	573	673	SUPERFAMILY	SSF53738	IPR016055	Alpha-D-phosphohexomutase, alpha/beta/alpha I/II/III	GO:0005975|GO:0016868
2563531284	879	675	782	SUPERFAMILY	SSF53738	IPR016055	Alpha-D-phosphohexomutase, alpha/beta/alpha I/II/III	GO:0005975|GO:0016868
2563531284	879	516	525	ProSitePatterns	PS00710	IPR016066	Alpha-D-phosphohexomutase, conserved site	GO:0000287
2563531284	879	786	878	SUPERFAMILY	SSF55957			
2563531286	586	130	139	ProSitePatterns	PS00178	IPR001412	Aminoacyl-tRNA synthetase, class I, conserved site	GO:0000166|GO:0004812|GO:0005524|GO:0006418
2563531286	586	3	91	SMART	SM01016	IPR005148	Arginyl tRNA synthetase N-terminal domain	GO:0000166|GO:0004814|GO:0005524|GO:0005737|GO:0006420
2563531286	586	5	111	SUPERFAMILY	SSF55190	IPR005148	Arginyl tRNA synthetase N-terminal domain	GO:0000166|GO:0004814|GO:0005524|GO:0005737|GO:0006420
2563531286	586	465	586	SMART	SM00836	IPR008909	DALR anticodon binding	GO:0004814|GO:0005524|GO:0006420
2563531286	586	459	586	SUPERFAMILY	SSF47323	IPR009080	Aminoacyl-tRNA synthetase, class 1a, anticodon-binding	GO:0000166|GO:0004812|GO:0005524|GO:0006418
2563531286	586	114	476	SUPERFAMILY	SSF52374			
2563531287	198	122	191	SUPERFAMILY	SSF110997	IPR007730	Sporulation-related domain	
2563531288	196	8	187	SUPERFAMILY	SSF52980	IPR011335	Restriction endonuclease  type II-like	
2563531290	796	562	754	SUPERFAMILY	SSF54211	IPR020568	Ribosomal protein S5 domain 2-type fold	
2563531290	796	28	89	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2563531290	796	305	553	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2563531292	100	33	100	ProSiteProfiles	PS50914	IPR007055	BON domain	
2563531292	100	38	100	SMART	SM00749	IPR014004	Transport-associated and nodulation domain, bacteria	
2563531292	100	1	19	ProSiteProfiles	PS51257			
2563531293	515	216	481	SMART	SM00880	IPR007899	CHAD	
2563531294	328	44	327	SUPERFAMILY	SSF53850			
2563531295	765	463	751	ProSiteProfiles	PS50928	IPR000515	Binding-protein-dependent transport systems inner membrane component	GO:0005215|GO:0006810|GO:0016020
2563531295	765	218	426	SUPERFAMILY	SSF50978	IPR017986	WD40-repeat-containing domain	GO:0005515
2563531295	765	456	536	SUPERFAMILY	SSF161098			
2563531295	765	606	751	SUPERFAMILY	SSF161098			
2563531296	551	303	535	ProSiteProfiles	PS50928	IPR000515	Binding-protein-dependent transport systems inner membrane component	GO:0005215|GO:0006810|GO:0016020
2563531296	551	267	533	SUPERFAMILY	SSF161098			
2563531297	277	31	272	ProSiteProfiles	PS50893	IPR003439	ABC transporter-like	GO:0005524|GO:0016887
2563531297	277	55	264	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
2563531297	277	231	277	ProSiteProfiles	PS51238	IPR015850	ABC transporter, phosphate import, PstB	GO:0005524|GO:0006817|GO:0015415|GO:0016020
2563531297	277	174	188	ProSitePatterns	PS00211	IPR017871	ABC transporter, conserved site	GO:0005524|GO:0016887
2563531297	277	23	264	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2563531298	238	13	234	SUPERFAMILY	SSF109755			
2563531299	509	328	405	SUPERFAMILY	SSF53474			
2563531300	561	28	314	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2563531300	561	264	330	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2563531300	561	380	557	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2563531301	1185	910	1183	SUPERFAMILY	SSF52980	IPR011335	Restriction endonuclease  type II-like	
2563531301	1185	1	462	ProSiteProfiles	PS51198	IPR014016	UvrD-like Helicase, ATP-binding domain	GO:0005524
2563531301	1185	490	755	ProSiteProfiles	PS51217	IPR014017	DNA helicase, UvrD-like, C-terminal	GO:0005524|GO:0016787
2563531301	1185	15	71	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2563531301	1185	119	203	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2563531301	1185	338	482	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2563531301	1185	511	772	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2563531301	1185	809	835	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2563531307	314	2	312	SUPERFAMILY	SSF51735			
2563531308	474	51	74	ProSitePatterns	PS00583	IPR002173	Carbohydrate/puine kinase, PfkB, conserved site	GO:0016773
2563531308	474	12	310	SUPERFAMILY	SSF53613			
2563531308	474	340	467	SUPERFAMILY	SSF52374			
2563531309	185	32	185	ProSiteProfiles	PS51464	IPR001347	Sugar isomerase (SIS)	GO:0005975|GO:0030246
2563531309	185	8	181	SUPERFAMILY	SSF53697			
2563531310	597	338	574	ProSiteProfiles	PS50893	IPR003439	ABC transporter-like	GO:0005524|GO:0016887
2563531310	597	364	537	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
2563531310	597	13	323	SUPERFAMILY	SSF90123	IPR011527	ABC transporter type 1, transmembrane domain	GO:0005524|GO:0006810|GO:0016021|GO:0042626|GO:0055085
2563531310	597	27	306	ProSiteProfiles	PS50929	IPR011527	ABC transporter type 1, transmembrane domain	GO:0005524|GO:0006810|GO:0016021|GO:0042626|GO:0055085
2563531310	597	7	576	ProSiteProfiles	PS51239	IPR011917	ABC transporter, lipid A export, MsbA	GO:0005524|GO:0016021|GO:0034040
2563531310	597	477	491	ProSitePatterns	PS00211	IPR017871	ABC transporter, conserved site	GO:0005524|GO:0016887
2563531310	597	327	576	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2563531311	282	2	124	SUPERFAMILY	SSF53448			
2563531311	282	174	256	SUPERFAMILY	SSF53448			
2563531312	248	1	144	SUPERFAMILY	SSF53448			
2563531314	367	13	365	SUPERFAMILY	SSF53756			
2563531315	141	42	140	SUPERFAMILY	SSF49367	IPR002742	Desulfoferrodoxin, ferrous iron-binding domain	GO:0005506|GO:0016491|GO:0055114
2563531318	299	79	172	SUPERFAMILY	SSF49503	IPR008972	Cupredoxin	
2563531320	545	7	543	ProSiteProfiles	PS51463	IPR001672	Phosphoglucose isomerase (PGI)	GO:0004347|GO:0006094|GO:0006096
2563531320	545	492	509	ProSitePatterns	PS00174	IPR018189	Phosphoglucose isomerase, conserved site	GO:0004347|GO:0006094|GO:0006096
2563531320	545	3	542	SUPERFAMILY	SSF53697			
2563531321	487	46	270	SMART	SM00062	IPR001638	Extracellular solute-binding protein, family 3	GO:0005215|GO:0006810
2563531321	487	292	458	SUPERFAMILY	SSF53955	IPR023346	Lysozyme-like domain	
2563531321	487	47	269	SUPERFAMILY	SSF53850			
2563531322	153	57	94	ProSitePatterns	PS00903	IPR016192	APOBEC/CMP deaminase, zinc-binding	GO:0008270|GO:0016787
2563531322	153	5	153	SUPERFAMILY	SSF53927	IPR016193	Cytidine deaminase-like	GO:0003824
2563531323	528	12	210	ProSiteProfiles	PS51273	IPR017926	Glutamine amidotransferase	
2563531323	528	211	403	ProSiteProfiles	PS51553	IPR025777	GMP synthetase ATP pyrophosphatase domain	GO:0005524|GO:0016462
2563531323	528	8	207	SUPERFAMILY	SSF52317			
2563531323	528	200	422	SUPERFAMILY	SSF52402			
2563531323	528	408	528	SUPERFAMILY	SSF54810			
2563531324	488	92	147	ProSiteProfiles	PS51371	IPR000644	CBS domain	GO:0030554
2563531324	488	95	142	SMART	SM00116	IPR000644	CBS domain	GO:0030554
2563531324	488	151	212	ProSiteProfiles	PS51371	IPR000644	CBS domain	GO:0030554
2563531324	488	156	204	SMART	SM00116	IPR000644	CBS domain	GO:0030554
2563531324	488	293	305	ProSitePatterns	PS00487	IPR015875	IMP dehydrogenase / GMP reductase, conserved site	GO:0016491|GO:0055114
2563531324	488	3	89	SUPERFAMILY	SSF51412			
2563531324	488	93	202	SUPERFAMILY	SSF54631			
2563531324	488	215	478	SUPERFAMILY	SSF51412			
2563531325	560	376	390	ProSitePatterns	PS00662	IPR001482	Type II secretion system protein E	GO:0005524|GO:0006810
2563531325	560	309	430	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
2563531325	560	163	557	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2563531325	560	3	141	SUPERFAMILY	SSF160246			
2563531327	164	32	52	ProSitePatterns	PS00409	IPR012902	Prokaryotic N-terminal methylation site	
2563531327	164	60	164	SUPERFAMILY	SSF54523			
2563531328	174	34	160	SUPERFAMILY	SSF54523			
2563531329	133	5	25	ProSitePatterns	PS00409	IPR012902	Prokaryotic N-terminal methylation site	
2563531330	258	23	43	ProSitePatterns	PS00409	IPR012902	Prokaryotic N-terminal methylation site	
2563531331	335	92	191	SUPERFAMILY	SSF158544			
