gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	cog_id	cog_name	cog_length
2563531477	426	62.76	1	426	4	429	0.0e+00	622	COG0001	Glutamate-1-semialdehyde aminotransferase	432
2563531478	1241	39.05	508	780	90	336	3.0e-44	174	COG0642	Signal transduction histidine kinase	336
2563531479	617	41.67	294	615	123	432	3.0e-67	249	COG3706	Two-component response regulator, PleD family, consists of two REC domains and a diguanylate cyclase (GGDEF) domain	435
2563531480	247	33.6	1	246	2	254	1.0e-35	143	COG1192	Cellulose biosynthesis protein BcsQ	259
2563531482	835	47.28	47	829	27	750	0.0e+00	822	COG0058	Glucan phosphorylase	750
2563531483	205	31.84	7	173	12	190	4.0e-24	104	COG2226	Ubiquinone/menaquinone biosynthesis C-methylase UbiE	238
2563531484	225	56.7	26	219	1	193	2.0e-66	245	COG0807	GTP cyclohydrolase II	193
2563531485	394	47.67	10	391	10	391	3.0e-121	428	COG1473	Metal-dependent amidase/aminoacylase/carboxypeptidase	392
2563531487	259	28.23	132	253	27	147	3.0e-14	72.6	COG5616	TolB amino-terminal domain (function unknown)	152
2563531488	265	26.77	138	263	27	151	2.0e-12	66.8	COG5616	TolB amino-terminal domain (function unknown)	152
2563531495	329	35.16	22	329	15	322	4.0e-66	245	COG0598	Mg2+ and Co2+ transporter CorA	322
2563531496	580	62.41	5	576	4	560	0.0e+00	717	COG2060	K+-transporting ATPase, A chain	560
2563531497	689	70.12	4	687	1	678	0.0e+00	1012	COG2216	High-affinity K+ transport system, ATPase chain B	681
2563531498	191	57.45	1	187	1	188	3.0e-66	244	COG2156	K+-transporting ATPase, c chain	190
2563531499	914	50.22	1	910	1	890	0.0e+00	971	COG2205	K+-sensing histidine kinase KdpD	890
2563531500	233	42.22	8	230	3	226	1.0e-57	215	COG0745	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	229
2563531501	80	31.08	5	78	2	73	6.0e-11	59.2	COG4456	Virulence-associated protein VagC (function unknown)	74
2563531502	135	35.82	1	134	2	131	1.0e-22	99.1	COG1487	Predicted nucleic acid-binding protein, contains PIN domain	133
2563531504	293	25	4	239	4	233	3.0e-21	95.7	COG0338	Site-specific DNA-adenine methylase	274
2563531505	192	32.1	3	162	1	157	6.0e-17	80.7	COG2405	Predicted nucleic acid-binding protein, contains PIN domain	157
2563531508	322	30.41	1	305	5	319	7.0e-47	181	COG2334	Ser/Thr protein kinase RdoA involved in Cpx stress response, MazF antagonist	331
2563531509	120	36.8	1	119	5	129	2.0e-12	64.1	COG3094	Uncharacterized membrane protein SirB2	129
2563531511	408	32.27	9	351	9	352	2.0e-65	243	COG1566	Multidrug resistance efflux pump	352
2563531512	512	31.91	58	502	26	455	7.0e-55	208	COG1538	Outer membrane protein TolC	457
2563531515	297	26.76	7	289	1	297	6.0e-29	121	COG0583	DNA-binding transcriptional regulator, LysR family	297
2563531516	116	42.61	2	115	3	117	3.0e-33	133	COG3189	Uncharacterized conserved protein YeaO, DUF488 family	117
2563531517	151	43.18	1	132	1	131	2.0e-28	118	COG1959	DNA-binding transcriptional regulator, IscR family	150
2563531518	124	31.4	1	117	3	119	1.0e-19	88.8	COG2346	Truncated hemoglobin YjbI	133
2563531519	326	26.41	87	316	1	222	6.0e-30	125	COG0543	NAD(P)H-flavin reductase	252
2563531520	214	24.53	10	213	1	211	6.0e-13	67.5	COG1961	Site-specific DNA recombinase related to the DNA invertase Pin	222
2563531521	263	24.91	1	263	1	263	3.0e-19	89.2	COG3217	Uncharacterized conserved protein YcbX, contains MOSC and Fe-S domains	270
2563531522	325	28.05	96	315	12	223	2.0e-29	123	COG0543	NAD(P)H-flavin reductase	252
2563531523	128	33.9	5	121	3	119	3.0e-21	94.2	COG2346	Truncated hemoglobin YjbI	133
2563531524	208	28.17	1	208	4	212	1.0e-27	116	COG2345	Predicted transcriptional regulator, ArsR family	218
2563531526	884	30.76	14	857	8	829	0.0e+00	472	COG1615	Uncharacterized membrane protein, UPF0182 family	885
2563531527	893	45.61	1	879	7	917	0.0e+00	863	COG0474	Magnesium-transporting ATPase (P-type)	917
2563531528	93	23.6	4	91	3	91	3.0e-08	50.3	COG3041	mRNA-degrading endonuclease (mRNA interferase) YafQ, toxin component of the YafQ-DinJ toxin-antitoxin module	91
2563531531	623	66.24	3	623	1	619	0.0e+00	984	COG0445	tRNA U34 5-carboxymethylaminomethyl modifying enzyme MnmG/GidA	621
2563531532	211	45.79	5	207	2	215	4.0e-49	187	COG0357	16S rRNA G527 N7-methylase RsmG (former glucose-inhibited division protein B)	215
2563531533	258	40.94	1	252	1	253	3.0e-58	218	COG1192	Cellulose biosynthesis protein BcsQ	259
2563531535	287	39.76	31	282	1	240	7.0e-30	124	COG1475	Chromosome segregation protein Spo0J, contains ParB-like nuclease domain	240
2563531536	119	32.14	9	118	11	122	4.0e-06	43.7	COG3312	FoF1-type ATP synthase assembly protein I	128
2563531537	257	44.27	2	257	1	246	3.0e-44	171	COG0356	FoF1-type ATP synthase, membrane subunit a	246
2563531538	95	41.89	11	84	6	79	5.0e-05	39.4	COG0636	FoF1-type ATP synthase, membrane subunit c/Archaeal/vacuolar-type H+-ATPase, subunit K	79
2563531539	157	38.31	4	157	6	159	2.0e-17	81.5	COG0711	FoF1-type ATP synthase, membrane subunit b or b'	161
2563531540	176	41.24	1	176	1	177	3.0e-36	144	COG0712	FoF1-type ATP synthase, delta subunit	178
2563531541	513	66.28	1	513	1	502	0.0e+00	814	COG0056	FoF1-type ATP synthase, alpha subunit	504
2563531542	287	53.5	5	287	1	286	4.0e-96	344	COG0224	FoF1-type ATP synthase, gamma subunit	287
2563531543	459	76.61	1	459	1	466	0.0e+00	827	COG0055	FoF1-type ATP synthase, beta subunit	468
2563531544	140	45.45	4	134	3	134	2.0e-29	121	COG0355	FoF1-type ATP synthase, epsilon subunit	135
2563531545	480	53.59	1	454	1	458	0.0e+00	588	COG1207	Bifunctional protein GlmU, N-acetylglucosamine-1-phosphate-uridyltransferase/glucosamine-1-phosphate-acetyltransferase	460
2563531546	609	55.48	1	609	1	597	0.0e+00	805	COG0449	Glucosamine 6-phosphate synthetase, contains amidotransferase and phosphosugar isomerase domains	597
2563531547	181	39.89	1	181	40	215	1.0e-27	116	COG3122	Uncharacterized conserved protein YaiL, DUF2058 family	215
2563531548	512	45.96	352	510	20	179	4.0e-40	159	COG2199	GGDEF domain, diguanylate cyclase (c-di-GMP synthetase) or its enzymatically inactive variants	181
2563531549	206	21.72	39	206	2	220	1.0e-07	49.9	COG2761	Predicted dithiol-disulfide isomerase, DsbA family	225
2563531550	220	50.45	1	110	1	108	1.0e-22	100	COG2863	Cytochrome c553	121
2563531551	210	50.76	5	200	4	200	3.0e-66	245	COG0218	GTP-binding protein EngB required for normal cell division	200
2563531552	293	18.77	2	261	7	241	5.0e-24	105	COG1235	Phosphoribosyl 1,2-cyclic phosphodiesterase	269
2563531553	282	24.64	1	273	8	284	3.0e-35	142	COG1639	HD-like signal output (HDOD) domain, no enzymatic activity	289
2563531554	932	59.33	334	932	3	593	0.0e+00	800	COG0749	DNA polymerase I - 3'-5' exonuclease and polymerase domains	593
2563531555	710	45.16	16	708	20	700	0.0e+00	711	COG0317	(p)ppGpp synthase/hydrolase, HD superfamily	701
2563531556	439	54.82	1	425	1	414	0.0e+00	576	COG1004	UDP-glucose 6-dehydrogenase	414
2563531558	191	38.86	3	177	15	185	2.0e-31	128	COG3028	Ribosomal 50S subunit-associated protein YjgA (function unknown), DUF615 family	187
2563531559	385	43.73	27	379	1	354	1.0e-92	333	COG0389	Nucleotidyltransferase/DNA polymerase involved in DNA repair	354
2563531561	356	24.85	35	355	36	358	3.0e-51	195	COG5345	Uncharacterized protein	358
2563531562	302	51.71	9	300	10	299	7.0e-92	330	COG4973	Site-specific recombinase XerC	299
2563531563	227	34.27	6	217	2	210	4.0e-36	145	COG3159	Uncharacterized conserved protein YigA, DUF484 family	218
2563531564	275	55.51	2	273	1	270	2.0e-91	329	COG0253	Diaminopimelate epimerase	272
2563531565	415	47.22	1	390	1	394	8.0e-121	427	COG0019	Diaminopimelate decarboxylase	394
2563531568	56	39.02	16	56	9	49	9.0e-05	38.4	COG5583	Uncharacterized protein	54
2563531569	496	24.4	94	496	37	426	6.0e-22	99.3	COG3746	Phosphate-selective porin	426
2563531570	336	69.3	9	336	20	348	0.0e+00	500	COG1613	ABC-type sulfate transport system, periplasmic component	348
2563531571	342	60	24	341	28	346	3.0e-126	445	COG1613	ABC-type sulfate transport system, periplasmic component	348
2563531572	275	52.01	1	273	3	274	1.0e-62	233	COG0555	ABC-type sulfate transport system, permease component	274
2563531573	288	70.48	18	288	10	280	3.0e-105	375	COG4208	ABC-type sulfate transport system, permease component	287
2563531574	347	52.26	1	346	1	342	2.0e-104	372	COG1118	ABC-type sulfate/molybdate transport systems, ATPase component	345
2563531575	300	26.76	1	297	1	294	4.0e-33	135	COG0583	DNA-binding transcriptional regulator, LysR family	297
2563531576	316	36.57	178	306	3	136	2.0e-30	126	COG4275	Uncharacterized protein	143
2563531577	463	37.91	15	196	1	182	4.0e-34	139	COG2059	Chromate transport protein ChrA	195
2563531581	353	48.55	7	349	5	340	9.0e-94	337	COG0430	RNA 3'-terminal phosphate cyclase	341
2563531582	83	28.4	4	82	2	75	4.0e-04	36.4	COG1531	Uncharacterized protein, UPF0248 family	77
2563531583	343	27.43	8	240	2	234	1.0e-30	127	COG3000	Sterol desaturase/sphingolipid hydroxylase, fatty acid hydroxylase superfamily	271
2563531595	617	53.97	1	614	8	575	0.0e+00	783	COG0129	Dihydroxyacid dehydratase/phosphogluconate dehydratase	575
2563531596	1059	28.63	2	1045	1	1009	0.0e+00	665	COG0841	Multidrug efflux pump subunit AcrB	1009
2563531597	404	32.09	49	390	27	372	7.0e-23	102	COG0845	Multidrug efflux pump subunit AcrA (membrane-fusion protein)	372
2563531598	487	17.24	285	483	29	227	5.0e-14	73	COG0491	Glyoxylase or a related metal-dependent hydrolase, beta-lactamase superfamily II	252
2563531600	421	30.77	60	393	37	368	2.0e-29	124	COG0845	Multidrug efflux pump subunit AcrA (membrane-fusion protein)	372
2563531601	1041	38.88	12	1022	1	1009	0.0e+00	953	COG0841	Multidrug efflux pump subunit AcrB	1009
2563531603	1038	37.66	2	1021	1	1009	0.0e+00	913	COG0841	Multidrug efflux pump subunit AcrB	1009
2563531605	492	39.74	18	477	4	457	2.0e-61	230	COG1538	Outer membrane protein TolC	457
2563531606	88	23.68	13	88	18	92	4.0e-04	36.5	COG5304	Predicted DNA binding protein, CopG/RHH family	92
2563531608	271	28.11	87	270	61	244	3.0e-13	69	COG0810	Periplasmic protein TonB, links inner and outer membranes	244
2563531609	288	35.47	41	243	6	208	3.0e-36	145	COG0811	Biopolymer transport protein ExbB/TolQ	216
2563531610	138	38.97	3	138	1	136	5.0e-30	123	COG0848	Biopolymer transport protein ExbD	137
2563531611	912	18.06	100	912	8	768	4.0e-27	117	COG1629	Outer membrane receptor proteins, mostly Fe transport	768
2563531612	321	29.68	30	302	4	274	2.0e-29	123	COG3386	Sugar lactone lactonase YvrE	307
2563531613	296	40.51	70	295	2	235	2.0e-47	182	COG0412	Dienelactone hydrolase	236
2563531614	715	30.7	296	713	151	564	3.0e-76	280	COG4232	Thiol:disulfide interchange protein	569
2563531615	206	23.38	25	156	2	135	9.0e-05	40.6	COG1225	Peroxiredoxin	157
2563531616	239	39.36	1	181	1	185	1.0e-34	140	COG3658	Cytochrome b	192
2563531617	153	22.82	5	153	11	147	2.0e-05	42.3	COG3909	Cytochrome c556	147
2563531620	156	26.47	48	145	9	110	6.0e-06	43.8	COG0607	Rhodanese-related sulfurtransferase	110
2563531624	196	30.81	19	190	1	157	2.0e-25	108	COG1225	Peroxiredoxin	157
2563531625	197	37.89	23	116	27	121	9.0e-15	73.5	COG2863	Cytochrome c553	121
2563531627	393	47.9	25	358	128	456	3.0e-97	349	COG2204	DNA-binding transcriptional response regulator, NtrC family, contains REC, AAA-type ATPase, and a Fis-type DNA-binding domains	464
2563531629	101	37.08	1	88	1	89	2.0e-10	57.3	COG1826	Sec-independent protein translocase protein TatA	94
2563531630	275	52.3	11	246	7	245	2.0e-62	232	COG0805	Sec-independent protein secretion pathway component TatC	255
2563531632	144	38.78	1	140	14	160	9.0e-10	56.2	COG2391	Uncharacterized membrane protein YedE/YeeE, contains two sulfur transport domains	198
2563531633	441	21.49	19	441	10	440	3.0e-21	96.6	COG2067	Long-chain fatty acid transport protein	440
2563531634	325	60.91	5	310	2	299	3.0e-109	388	COG0031	Cysteine synthase	300
2563531635	311	49.7	131	295	7	162	1.0e-40	160	COG1045	Serine acetyltransferase	194
2563531637	685	51.73	280	680	2	403	0.0e+00	476	COG0520	Selenocysteine lyase/Cysteine desulfurase	405
2563531638	1224	29.4	146	559	1	355	1.0e-42	168	COG0277	FAD/FMN-containing dehydrogenase	459
2563531641	177	16.05	1	159	1	136	2.0e-04	38.7	COG1943	REP element-mobilizing transposase RayT	136
2563531644	369	63.78	1	368	1	370	0.0e+00	512	COG0686	Alanine dehydrogenase	371
2563531647	433	18.98	79	410	56	404	4.0e-15	76.4	COG1055	Na+/H+ antiporter NhaD or related arsenite permease	424
2563531648	340	38.28	9	336	1	332	5.0e-75	274	COG1477	Thiamine biosynthesis lipoprotein ApbE	337
2563531651	592	50.09	20	592	4	587	0.0e+00	603	COG0369	Sulfite reductase, alpha subunit (flavoprotein)	587
2563531652	573	41.91	15	569	5	510	0.0e+00	512	COG0155	Sulfite reductase, beta subunit (hemoprotein)	510
2563531653	258	48.22	1	253	1	245	9.0e-74	270	COG0121	Predicted glutamine amidotransferase	252
2563531655	775	35.16	381	739	25	408	6.0e-52	199	COG0840	Methyl-accepting chemotaxis protein	408
2563531656	269	27.76	7	269	12	253	3.0e-08	52.3	COG0730	Uncharacterized membrane protein YfcA	258
2563531657	157	74.83	6	156	3	153	1.0e-64	238	COG3558	Uncharacterized conserved protein, nuclear transport factor 2 (NTF2) superfamily	154
2563531658	118	33.33	3	116	6	117	2.0e-16	78	COG3671	Uncharacterized membrane protein	125
2563531659	470	31.43	85	290	30	232	3.0e-23	103	COG1376	Lipoprotein-anchoring transpeptidase ErfK/SrfK	232
2563531664	1038	24.23	11	1032	1	1009	0.0e+00	499	COG0841	Multidrug efflux pump subunit AcrB	1009
2563531666	384	24.54	6	384	2	368	1.0e-19	91.3	COG0845	Multidrug efflux pump subunit AcrA (membrane-fusion protein)	372
2563531667	472	37.72	34	471	1	445	1.0e-51	197	COG1538	Outer membrane protein TolC	457
2563531668	136	41.91	1	136	1	135	2.0e-26	111	COG0848	Biopolymer transport protein ExbD	137
2563531669	221	37.19	13	211	11	208	1.0e-36	146	COG0811	Biopolymer transport protein ExbB/TolQ	216
2563531674	808	14.72	79	808	21	768	1.0e-17	85.4	COG1629	Outer membrane receptor proteins, mostly Fe transport	768
2563531676	90	50.55	1	88	1	91	4.0e-22	96.1	COG3041	mRNA-degrading endonuclease (mRNA interferase) YafQ, toxin component of the YafQ-DinJ toxin-antitoxin module	91
2563531677	326	36.36	12	325	13	322	2.0e-58	219	COG3712	Periplasmic ferric-dicitrate binding protein FerR, regulates iron transport through sigma-19	322
2563531678	172	29.7	1	163	9	171	6.0e-23	100	COG1595	DNA-directed RNA polymerase specialized sigma subunit, sigma24 family	182
2563531688	477	24.1	21	382	6	383	4.0e-41	162	COG3182	Uncharacterized iron-regulated membrane protein	442
2563531689	161	32.28	5	161	8	161	8.0e-29	119	COG3542	Predicted sugar epimerase, cupin superfamily	162
2563531690	166	33.93	1	163	2	169	4.0e-14	70.8	COG2825	Periplasmic chaperone for outer membrane proteins, Skp family	170
2563531691	109	30.77	5	106	7	110	4.0e-14	69.7	COG1734	RNA polymerase-binding transcription factor DksA	120
2563531692	301	42.59	1	300	11	327	6.0e-66	244	COG0714	MoxR-like ATPase	329
2563531695	147	30.71	8	146	5	140	1.0e-20	92.7	COG1585	Membrane protein implicated in regulation of membrane protease activity	140
2563531696	303	42.67	1	293	2	291	8.0e-53	201	COG0330	Regulator of protease activity HflC, stomatin/prohibitin superfamily	291
2563531699	142	39.29	1	140	5	141	3.0e-28	117	COG3193	Uncharacterized conserved protein GlcG, DUF336 family	141
2563531700	200	33.8	12	200	1	213	2.0e-22	98.8	COG2755	Lysophospholipase L1 or related esterase	216
2563531701	230	59.46	10	229	5	226	2.0e-78	285	COG4181	Predicted ABC-type transport system involved in lysophospholipase L1 biosynthesis, ATPase component	228
2563531702	827	37.77	1	827	1	829	0.0e+00	653	COG3127	Predicted ABC-type transport system involved in lysophospholipase L1 biosynthesis, permease component	829
2563531704	190	35.48	6	66	3	63	4.0e-09	54.8	COG1278	Cold shock protein, CspA family	67
2563531705	243	28.39	4	234	13	248	5.0e-36	144	COG4123	tRNA1(Val) A37 N6-methylase TrmN6	248
2563531706	878	34.41	316	694	11	408	5.0e-52	199	COG0840	Methyl-accepting chemotaxis protein	408
2563531709	370	23.26	3	341	1	358	3.0e-22	99.7	COG4637	Predicted ATPase	373
2563531710	209	62.69	16	208	1	189	3.0e-85	307	COG0512	Anthranilate/para-aminobenzoate synthase component II	191
2563531712	223	61.75	6	222	6	220	1.0e-87	315	COG0036	Pentose-5-phosphate-3-epimerase	220
2563531713	291	46.21	12	284	2	266	1.0e-69	256	COG0179	2-keto-4-pentenoate hydratase/2-oxohepta-3-ene-1,7-dioic acid hydratase (catechol pathway)	266
2563531714	175	33.54	10	167	9	168	1.0e-19	89.7	COG4970	Tfp pilus assembly protein FimT	181
2563531716	348	24.75	1	291	5	285	2.0e-22	100	COG4966	Tfp pilus assembly protein PilW	318
2563531717	167	28.73	11	167	12	192	1.0e-17	82.8	COG4726	Tfp pilus assembly protein PilX	196
2563531719	142	44.22	1	142	2	139	6.0e-25	106	COG4968	Tfp pilus assembly protein PilE	139
2563531720	533	26.4	196	515	18	333	2.0e-39	157	COG0642	Signal transduction histidine kinase	336
2563531721	219	47.16	1	219	1	228	5.0e-56	210	COG0745	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	229
2563531722	379	40.99	3	376	34	410	1.0e-102	366	COG0635	Coproporphyrinogen III oxidase or related Fe-S oxidoreductase	416
2563531723	214	36.79	3	212	1	201	3.0e-45	175	COG0461	Orotate phosphoribosyltransferase	201
2563531725	229	44.39	11	229	3	225	1.0e-68	252	COG0220	tRNA G46 methylase TrmB	227
2563531726	325	59.07	67	325	4	260	7.0e-104	370	COG2022	Thiamin biosynthesis thiazole synthase ThiGH, ThiG subunit	262
2563531727	362	65.14	4	353	2	351	0.0e+00	539	COG0722	3-deoxy-D-arabino-heptulosonate 7-phosphate (DAHP) synthase	351
2563531728	823	16.46	56	823	40	768	1.0e-20	95.8	COG1629	Outer membrane receptor proteins, mostly Fe transport	768
2563531729	804	18.36	13	804	18	768	2.0e-33	138	COG1629	Outer membrane receptor proteins, mostly Fe transport	768
2563531731	241	33.03	7	220	4	220	3.0e-53	201	COG1131	ABC-type multidrug transport system, ATPase component	293
2563531734	218	34.02	21	213	8	200	1.0e-29	123	COG0586	Uncharacterized membrane protein DedA, SNARE-associated domain	208
2563531735	266	30.43	88	264	60	243	3.0e-13	69	COG0810	Periplasmic protein TonB, links inner and outer membranes	244
2563531736	219	37.68	13	219	11	216	3.0e-37	148	COG0811	Biopolymer transport protein ExbB/TolQ	216
2563531737	136	41.18	1	136	1	135	3.0e-26	111	COG0848	Biopolymer transport protein ExbD	137
2563531738	497	18.91	41	491	3	419	2.0e-25	110	COG1055	Na+/H+ antiporter NhaD or related arsenite permease	424
2563531739	628	54.41	8	628	10	627	0.0e+00	746	COG3158	K+ transporter	627
2563531741	200	50.25	1	196	1	194	4.0e-70	257	COG0450	Alkyl hydroperoxide reductase subunit AhpC (peroxiredoxin)	194
2563531743	304	44.06	16	290	1	286	4.0e-68	251	COG1281	Redox-regulated molecular chaperone, HSP33 family	286
2563531744	210	53.57	40	207	1	166	4.0e-65	241	COG0225	Peptide methionine sulfoxide reductase MsrA	174
2563531745	460	21.8	194	453	77	335	5.0e-20	92.5	COG0642	Signal transduction histidine kinase	336
2563531746	182	50.57	8	181	9	182	1.0e-57	215	COG4567	Two-component response regulator, ActR/RegA family, consists of REC and Fis-type HTH domains	182
2563531748	346	44.25	1	339	2	338	3.0e-81	295	COG1044	UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase	338
2563531749	160	61.78	1	157	1	156	7.0e-60	223	COG0315	Molybdenum cofactor biosynthesis enzyme	157
2563531750	77	40.48	2	77	1	84	1.0e-11	61.5	COG1977	Molybdopterin converting factor, small subunit	84
2563531751	148	37.59	1	141	4	138	4.0e-37	147	COG0314	Molybdopterin synthase catalytic subunit	149
2563531753	578	51.42	2	563	1	549	0.0e+00	693	COG0028	Acetolactate synthase large subunit or other thiamine pyrophosphate-requiring enzyme	550
2563531754	163	51.55	1	161	3	163	1.0e-47	182	COG0440	Acetolactate synthase, small subunit	163
2563531755	338	61.9	1	336	3	338	0.0e+00	521	COG0059	Ketol-acid reductoisomerase	338
2563531756	689	40.32	32	595	1	519	0.0e+00	511	COG1966	Carbon starvation protein CstA	575
