gene_oid	gene_length	query_start	query_end	domaindb	domainid	iprid	iprdesc	go_info
2576839050	435	4	229	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2576839051	196	15	194	SUPERFAMILY	SSF89392			
2576839052	780	324	346	SUPERFAMILY	SSF56601	IPR012338	Beta-lactamase/transpeptidase-like	
2576839052	780	375	768	SUPERFAMILY	SSF56601	IPR012338	Beta-lactamase/transpeptidase-like	
2576839052	780	157	366	SUPERFAMILY	SSF53955	IPR023346	Lysozyme-like domain	
2576839053	330	146	167	ProSitePatterns	PS01162	IPR002364	Quinone oxidoreductase/zeta-crystallin, conserved site	GO:0008270|GO:0016491
2576839053	330	1	150	SUPERFAMILY	SSF50129	IPR011032	GroES (chaperonin 10)-like	
2576839053	330	10	328	SMART	SM00829	IPR020843	Polyketide synthase, enoylreductase	GO:0016491|GO:0016747
2576839053	330	119	243	SUPERFAMILY	SSF51735			
2576839054	380	229	356	SUPERFAMILY	SSF50621	IPR009006	Alanine racemase/group IV decarboxylase, C-terminal	GO:0003824
2576839054	380	30	252	SUPERFAMILY	SSF51419			
2576839055	202	5	194	SUPERFAMILY	SSF100950			
2576839056	302	5	98	SUPERFAMILY	SSF53223			
2576839056	302	115	232	SUPERFAMILY	SSF51735			
2576839057	307	4	98	SUPERFAMILY	SSF53223			
2576839057	307	117	232	SUPERFAMILY	SSF51735			
2576839058	214	142	207	ProSiteProfiles	PS50043	IPR000792	Transcription regulator LuxR, C-terminal	GO:0003700|GO:0006355
2576839058	214	146	203	SMART	SM00421	IPR000792	Transcription regulator LuxR, C-terminal	GO:0003700|GO:0006355
2576839058	214	2	115	SMART	SM00448	IPR001789	Signal transduction response regulator, receiver domain	GO:0000156|GO:0000160
2576839058	214	3	119	ProSiteProfiles	PS50110	IPR001789	Signal transduction response regulator, receiver domain	GO:0000156|GO:0000160
2576839058	214	1	131	SUPERFAMILY	SSF52172	IPR011006	CheY-like superfamily	
2576839058	214	143	210	SUPERFAMILY	SSF46894	IPR016032	Signal transduction response regulator, C-terminal effector	GO:0003677|GO:0006355
2576839059	277	208	225	ProSitePatterns	PS01307	IPR000540	Flagellar motor protein MotA, conserved site	GO:0001539|GO:0003774|GO:0006935|GO:0016020
2576839060	312	191	311	ProSiteProfiles	PS51123	IPR006665	Outer membrane protein, OmpA/MotB, C-terminal	
2576839060	312	196	307	SUPERFAMILY	SSF103088	IPR006665	Outer membrane protein, OmpA/MotB, C-terminal	
2576839061	162	12	157	SMART	SM00903	IPR002563	Flavin reductase-like, FMN-binding	GO:0010181|GO:0016491|GO:0042602|GO:0055114
2576839061	162	2	157	SUPERFAMILY	SSF50475	IPR012349	FMN-binding split barrel	GO:0010181|GO:0016491|GO:0055114
2576839062	69	6	69	SMART	SM00357	IPR011129	Cold shock protein	GO:0003676
2576839062	69	3	68	SUPERFAMILY	SSF50249	IPR012340	Nucleic acid-binding, OB-fold	
2576839062	69	18	36	ProSitePatterns	PS00352	IPR019844	Cold-shock conserved site	
2576839063	317	10	154	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2576839064	615	17	207	SUPERFAMILY	SSF55874	IPR003594	Histidine kinase-like ATPase, ATP-binding domain	GO:0005524
2576839064	615	93	99	ProSitePatterns	PS00058	IPR014762	DNA mismatch repair, conserved site	
2576839064	615	428	571	SMART	SM00853	IPR014790	MutL, C-terminal, dimerisation	GO:0005524|GO:0006298
2576839064	615	192	330	SUPERFAMILY	SSF54211	IPR020568	Ribosomal protein S5 domain 2-type fold	
2576839064	615	424	613	SUPERFAMILY	SSF118116			
2576839065	429	256	411	SMART	SM00646	IPR002508	Cell wall hydrolase/autolysin, catalytic	GO:0008745|GO:0009253
2576839065	429	194	290	SUPERFAMILY	SSF53187			
2576839065	429	338	414	SUPERFAMILY	SSF53187			
2576839066	138	21	120	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2576839067	487	222	487	ProSiteProfiles	PS51383	IPR000631	YjeF C-terminal domain, carbohydrate kinase-related	
2576839067	487	7	244	SUPERFAMILY	SSF64153	IPR004443	YjeF N-terminal domain	
2576839067	487	14	216	ProSiteProfiles	PS51385	IPR004443	YjeF N-terminal domain	
2576839067	487	426	436	ProSitePatterns	PS01050	IPR017953	Carbohydrate kinase, predicted, conserved site	
2576839067	487	224	486	SUPERFAMILY	SSF53613			
2576839068	361	144	261	SUPERFAMILY	SSF46548	IPR009051	Alpha-helical ferredoxin	GO:0051536
2576839068	361	186	218	ProSiteProfiles	PS51379	IPR017896	4Fe-4S ferredoxin-type, iron-sulphur binding domain	GO:0051536
2576839068	361	198	209	ProSitePatterns	PS00198	IPR017900	4Fe-4S ferredoxin, iron-sulphur binding, conserved site	
2576839070	329	7	315	SUPERFAMILY	SSF53784	IPR000023	Phosphofructokinase domain	GO:0003872|GO:0005945|GO:0006096
2576839071	219	3	219	ProSiteProfiles	PS51352	IPR012336	Thioredoxin-like fold	
2576839071	219	4	77	SUPERFAMILY	SSF52833	IPR012336	Thioredoxin-like fold	
2576839071	219	150	207	SUPERFAMILY	SSF52833	IPR012336	Thioredoxin-like fold	
2576839072	484	81	175	SUPERFAMILY	SSF50800	IPR011037	Pyruvate kinase-like, insert domain	
2576839072	484	331	471	SUPERFAMILY	SSF52935	IPR015795	Pyruvate kinase, C-terminal	
2576839072	484	12	85	SUPERFAMILY	SSF51621	IPR015813	Pyruvate/Phosphoenolpyruvate kinase-like domain	GO:0003824
2576839072	484	165	348	SUPERFAMILY	SSF51621	IPR015813	Pyruvate/Phosphoenolpyruvate kinase-like domain	GO:0003824
2576839074	424	19	419	SUPERFAMILY	SSF103473	IPR016196	Major facilitator superfamily domain, general substrate transporter	
2576839075	733	399	623	SUPERFAMILY	SSF52279	IPR002772	Glycoside hydrolase family 3 C-terminal domain	GO:0004553|GO:0005975
2576839075	733	10	398	SUPERFAMILY	SSF51445	IPR017853	Glycoside hydrolase, superfamily	
2576839075	733	281	298	ProSitePatterns	PS00775	IPR019800	Glycoside hydrolase, family 3, active site	GO:0004553|GO:0005975
2576839080	182	82	179	SUPERFAMILY	SSF81324			
2576839081	162	21	161	ProSiteProfiles	PS51352	IPR012336	Thioredoxin-like fold	
2576839081	162	26	162	SUPERFAMILY	SSF52833	IPR012336	Thioredoxin-like fold	
2576839081	162	1	20	ProSiteProfiles	PS51257			
2576839085	1081	198	278	SUPERFAMILY	SSF82714	IPR027463	Multidrug efflux transporter AcrB TolC docking domain, DN/DC subdomains	
2576839085	1081	764	847	SUPERFAMILY	SSF82714	IPR027463	Multidrug efflux transporter AcrB TolC docking domain, DN/DC subdomains	
2576839085	1081	53	147	SUPERFAMILY	SSF82693			
2576839085	1081	153	195	SUPERFAMILY	SSF82693			
2576839085	1081	304	359	SUPERFAMILY	SSF82693			
2576839085	1081	326	523	SUPERFAMILY	SSF82866			
2576839085	1081	596	710	SUPERFAMILY	SSF82693			
2576839085	1081	849	1078	SUPERFAMILY	SSF82866			
2576839086	361	69	290	SUPERFAMILY	SSF111369			
2576839087	462	5	459	SUPERFAMILY	SSF56954			
2576839089	426	3	109	SUPERFAMILY	SSF51905			
2576839089	426	261	342	SUPERFAMILY	SSF51905			
2576839092	189	23	189	SMART	SM00267	IPR000160	GGDEF domain	
2576839092	189	65	189	ProSiteProfiles	PS50887	IPR000160	GGDEF domain	
2576839092	189	40	170	SUPERFAMILY	SSF55073	IPR001054	Adenylyl cyclase class-3/4/guanylyl cyclase	GO:0009190|GO:0016849|GO:0035556
2576839093	246	9	66	SUPERFAMILY	SSF55785	IPR000014	PAS domain	GO:0004871|GO:0007165
2576839093	246	69	241	SMART	SM00267	IPR000160	GGDEF domain	
2576839093	246	110	243	ProSiteProfiles	PS50887	IPR000160	GGDEF domain	
2576839093	246	26	78	ProSiteProfiles	PS50113	IPR000700	PAS-associated, C-terminal	GO:0000155|GO:0000160
2576839093	246	85	242	SUPERFAMILY	SSF55073	IPR001054	Adenylyl cyclase class-3/4/guanylyl cyclase	GO:0009190|GO:0016849|GO:0035556
2576839093	246	27	69	SMART	SM00086	IPR001610	PAC motif	
2576839094	486	26	248	SUPERFAMILY	SSF109604			
2576839094	486	320	478	SUPERFAMILY	SSF55781			
2576839095	137	77	122	SMART	SM00257	IPR018392	LysM domain	GO:0016998
2576839095	137	76	121	SUPERFAMILY	SSF54106			
2576839097	778	8	74	SMART	SM00091	IPR000014	PAS domain	GO:0004871|GO:0007165
2576839097	778	19	115	SUPERFAMILY	SSF55785	IPR000014	PAS domain	GO:0004871|GO:0007165
2576839097	778	21	60	ProSiteProfiles	PS50112	IPR000014	PAS domain	GO:0004871|GO:0007165
2576839097	778	267	309	ProSiteProfiles	PS50112	IPR000014	PAS domain	GO:0004871|GO:0007165
2576839097	778	269	338	SMART	SM00091	IPR000014	PAS domain	GO:0004871|GO:0007165
2576839097	778	270	377	SUPERFAMILY	SSF55785	IPR000014	PAS domain	GO:0004871|GO:0007165
2576839097	778	482	729	SMART	SM00283	IPR004089	Methyl-accepting chemotaxis protein (MCP) signalling domain	GO:0004871|GO:0007165|GO:0016020
2576839097	778	486	715	ProSiteProfiles	PS50111	IPR004089	Methyl-accepting chemotaxis protein (MCP) signalling domain	GO:0004871|GO:0007165|GO:0016020
2576839097	778	449	732	SUPERFAMILY	SSF58104			
2576839098	313	53	212	SUPERFAMILY	SSF109604			
2576839099	361	20	115	SUPERFAMILY	SSF55785	IPR000014	PAS domain	GO:0004871|GO:0007165
2576839099	361	25	60	ProSiteProfiles	PS50112	IPR000014	PAS domain	GO:0004871|GO:0007165
2576839102	403	148	311	SUPERFAMILY	SSF109604			
2576839103	407	147	283	SMART	SM00471	IPR003607	HD/PDEase domain	GO:0003824
2576839103	407	142	310	SUPERFAMILY	SSF109604			
2576839104	933	293	359	SMART	SM00091	IPR000014	PAS domain	GO:0004871|GO:0007165
2576839104	933	305	405	SUPERFAMILY	SSF55785	IPR000014	PAS domain	GO:0004871|GO:0007165
2576839104	933	394	523	SUPERFAMILY	SSF55785	IPR000014	PAS domain	GO:0004871|GO:0007165
2576839104	933	407	463	ProSiteProfiles	PS50112	IPR000014	PAS domain	GO:0004871|GO:0007165
2576839104	933	409	475	SMART	SM00091	IPR000014	PAS domain	GO:0004871|GO:0007165
2576839104	933	522	653	SUPERFAMILY	SSF55785	IPR000014	PAS domain	GO:0004871|GO:0007165
2576839104	933	537	602	SMART	SM00091	IPR000014	PAS domain	GO:0004871|GO:0007165
2576839104	933	354	406	ProSiteProfiles	PS50113	IPR000700	PAS-associated, C-terminal	GO:0000155|GO:0000160
2576839104	933	484	534	ProSiteProfiles	PS50113	IPR000700	PAS-associated, C-terminal	GO:0000155|GO:0000160
2576839104	933	355	397	SMART	SM00086	IPR001610	PAC motif	
2576839104	933	485	525	SMART	SM00086	IPR001610	PAC motif	
2576839104	933	614	655	SMART	SM00086	IPR001610	PAC motif	
2576839104	933	768	928	SUPERFAMILY	SSF55874	IPR003594	Histidine kinase-like ATPase, ATP-binding domain	GO:0005524
2576839104	933	819	930	SMART	SM00387	IPR003594	Histidine kinase-like ATPase, ATP-binding domain	GO:0005524
2576839104	933	51	244	ProSiteProfiles	PS50924	IPR005330	MHYT	
2576839104	933	687	930	ProSiteProfiles	PS50109	IPR005467	Signal transduction histidine kinase, core	
2576839104	933	675	715	SUPERFAMILY	SSF47384	IPR009082	Signal transduction histidine kinase, homodimeric domain	GO:0004871|GO:0007165
2576839104	933	746	777	SUPERFAMILY	SSF47384	IPR009082	Signal transduction histidine kinase, homodimeric domain	GO:0004871|GO:0007165
2576839106	1124	959	1117	SMART	SM00260	IPR002545	CheW-like protein	GO:0004871|GO:0005622|GO:0006935|GO:0007165
2576839106	1124	969	1116	SUPERFAMILY	SSF50341	IPR002545	CheW-like protein	GO:0004871|GO:0005622|GO:0006935|GO:0007165
2576839106	1124	969	1122	ProSiteProfiles	PS50851	IPR002545	CheW-like protein	GO:0004871|GO:0005622|GO:0006935|GO:0007165
2576839106	1124	785	965	SUPERFAMILY	SSF55874	IPR003594	Histidine kinase-like ATPase, ATP-binding domain	GO:0005524
2576839106	1124	3	115	ProSiteProfiles	PS50894	IPR008207	Signal transduction histidine kinase, phosphotransfer (Hpt) domain	GO:0000160|GO:0004871
2576839106	1124	7	112	SMART	SM00073	IPR008207	Signal transduction histidine kinase, phosphotransfer (Hpt) domain	GO:0000160|GO:0004871
2576839106	1124	23	125	SUPERFAMILY	SSF47226	IPR008207	Signal transduction histidine kinase, phosphotransfer (Hpt) domain	GO:0000160|GO:0004871
2576839107	135	3	120	SMART	SM00448	IPR001789	Signal transduction response regulator, receiver domain	GO:0000156|GO:0000160
2576839107	135	4	108	ProSiteProfiles	PS50110	IPR001789	Signal transduction response regulator, receiver domain	GO:0000156|GO:0000160
2576839107	135	2	113	SUPERFAMILY	SSF52172	IPR011006	CheY-like superfamily	
2576839108	930	124	248	SUPERFAMILY	SSF55785	IPR000014	PAS domain	GO:0004871|GO:0007165
2576839108	930	612	674	ProSiteProfiles	PS50192	IPR000727	Target SNARE coiled-coil domain	GO:0005515
2576839108	930	780	842	ProSiteProfiles	PS50192	IPR000727	Target SNARE coiled-coil domain	GO:0005515
2576839108	930	75	128	ProSiteProfiles	PS50885	IPR003660	HAMP linker domain	GO:0004871|GO:0007165|GO:0016021
2576839108	930	75	128	SMART	SM00304	IPR003660	HAMP linker domain	GO:0004871|GO:0007165|GO:0016021
2576839108	930	427	479	SMART	SM00304	IPR003660	HAMP linker domain	GO:0004871|GO:0007165|GO:0016021
2576839108	930	518	570	SMART	SM00304	IPR003660	HAMP linker domain	GO:0004871|GO:0007165|GO:0016021
2576839108	930	617	864	SMART	SM00283	IPR004089	Methyl-accepting chemotaxis protein (MCP) signalling domain	GO:0004871|GO:0007165|GO:0016020
2576839108	930	621	843	ProSiteProfiles	PS50111	IPR004089	Methyl-accepting chemotaxis protein (MCP) signalling domain	GO:0004871|GO:0007165|GO:0016020
2576839108	930	542	572	SUPERFAMILY	SSF58104			
2576839108	930	637	865	SUPERFAMILY	SSF58104			
2576839109	248	1	230	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2576839110	182	28	164	SMART	SM00260	IPR002545	CheW-like protein	GO:0004871|GO:0005622|GO:0006935|GO:0007165
2576839110	182	30	169	ProSiteProfiles	PS50851	IPR002545	CheW-like protein	GO:0004871|GO:0005622|GO:0006935|GO:0007165
2576839110	182	33	167	SUPERFAMILY	SSF50341	IPR002545	CheW-like protein	GO:0004871|GO:0005622|GO:0006935|GO:0007165
2576839111	350	157	350	ProSiteProfiles	PS50122	IPR000673	Signal transduction response regulator, chemotaxis, protein-glutamate methylesterase	GO:0000156|GO:0000160|GO:0005737|GO:0006935|GO:0008984
2576839111	350	160	348	SUPERFAMILY	SSF52738	IPR000673	Signal transduction response regulator, chemotaxis, protein-glutamate methylesterase	GO:0000156|GO:0000160|GO:0005737|GO:0006935|GO:0008984
2576839111	350	8	124	SMART	SM00448	IPR001789	Signal transduction response regulator, receiver domain	GO:0000156|GO:0000160
2576839111	350	9	112	ProSiteProfiles	PS50110	IPR001789	Signal transduction response regulator, receiver domain	GO:0000156|GO:0000160
2576839111	350	7	132	SUPERFAMILY	SSF52172	IPR011006	CheY-like superfamily	
2576839112	277	15	274	SMART	SM00138	IPR000780	MCP methyltransferase, CheR-type	GO:0008757
2576839112	277	15	277	ProSiteProfiles	PS50123	IPR000780	MCP methyltransferase, CheR-type	GO:0008757
2576839112	277	14	75	SUPERFAMILY	SSF47757	IPR022641	MCP methyltransferase, CheR-type, all-alpha domain, N-terminal	
2576839112	277	83	267	SUPERFAMILY	SSF53335			
2576839113	412	264	407	SMART	SM00260	IPR002545	CheW-like protein	GO:0004871|GO:0005622|GO:0006935|GO:0007165
2576839113	412	271	406	SUPERFAMILY	SSF50341	IPR002545	CheW-like protein	GO:0004871|GO:0005622|GO:0006935|GO:0007165
2576839113	412	274	412	ProSiteProfiles	PS50851	IPR002545	CheW-like protein	GO:0004871|GO:0005622|GO:0006935|GO:0007165
2576839113	412	89	270	SUPERFAMILY	SSF55874	IPR003594	Histidine kinase-like ATPase, ATP-binding domain	GO:0005524
2576839113	412	131	272	SMART	SM00387	IPR003594	Histidine kinase-like ATPase, ATP-binding domain	GO:0005524
2576839113	412	68	272	ProSiteProfiles	PS50109	IPR005467	Signal transduction histidine kinase, core	
2576839113	412	26	87	SUPERFAMILY	SSF47384	IPR009082	Signal transduction histidine kinase, homodimeric domain	GO:0004871|GO:0007165
2576839116	559	343	559	ProSiteProfiles	PS50893	IPR003439	ABC transporter-like	GO:0005524|GO:0016887
2576839116	559	369	555	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
2576839116	559	7	326	SUPERFAMILY	SSF90123	IPR011527	ABC transporter type 1, transmembrane domain	GO:0005524|GO:0006810|GO:0016021|GO:0042626|GO:0055085
2576839116	559	19	310	ProSiteProfiles	PS50929	IPR011527	ABC transporter type 1, transmembrane domain	GO:0005524|GO:0006810|GO:0016021|GO:0042626|GO:0055085
2576839116	559	481	495	ProSitePatterns	PS00211	IPR017871	ABC transporter, conserved site	GO:0005524|GO:0016887
2576839116	559	335	558	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2576839117	628	418	627	ProSiteProfiles	PS50893	IPR003439	ABC transporter-like	GO:0005524|GO:0016887
2576839117	628	442	625	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
2576839117	628	39	364	SUPERFAMILY	SSF90123	IPR011527	ABC transporter type 1, transmembrane domain	GO:0005524|GO:0006810|GO:0016021|GO:0042626|GO:0055085
2576839117	628	57	347	ProSiteProfiles	PS50929	IPR011527	ABC transporter type 1, transmembrane domain	GO:0005524|GO:0006810|GO:0016021|GO:0042626|GO:0055085
2576839117	628	412	627	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2576839118	303	99	216	ProSiteProfiles	PS51123	IPR006665	Outer membrane protein, OmpA/MotB, C-terminal	
2576839118	303	100	212	SUPERFAMILY	SSF103088	IPR006665	Outer membrane protein, OmpA/MotB, C-terminal	
2576839118	303	144	188	ProSitePatterns	PS01068	IPR006690	Outer membrane protein, OmpA-like, conserved site	GO:0009279|GO:0016021
2576839118	303	1	18	ProSiteProfiles	PS51257			
2576839119	262	4	259	SUPERFAMILY	SSF53613			
2576839120	206	7	197	SUPERFAMILY	SSF51391	IPR022998	Thiamin phosphate synthase superfamily	
2576839121	156	1	34	ProSiteProfiles	PS51318	IPR006311	Twin-arginine translocation pathway, signal sequence	
2576839122	103	1	102	SUPERFAMILY	SSF81296	IPR014756	Immunoglobulin E-set	
2576839123	338	99	240	SUPERFAMILY	SSF141523			
2576839126	244	8	233	SUPERFAMILY	SSF51735			
2576839127	218	26	210	SUPERFAMILY	SSF53335			
2576839128	519	208	437	ProSiteProfiles	PS50045	IPR002078	RNA polymerase sigma factor 54 interaction domain	GO:0005524|GO:0006355|GO:0008134
2576839128	519	228	375	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
2576839128	519	421	511	SUPERFAMILY	SSF46689	IPR009057	Homeodomain-like	GO:0003677
2576839128	519	232	245	ProSitePatterns	PS00675	IPR025662	Sigma-54 interaction domain, ATP-binding site 1	
2576839128	519	294	309	ProSitePatterns	PS00676	IPR025943	Sigma-54 interaction domain, ATP-binding site 2	
2576839128	519	421	430	ProSitePatterns	PS00688	IPR025944	Sigma-54 interaction domain, conserved site	
2576839128	519	208	449	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2576839129	78	2	59	SUPERFAMILY	SSF47090	IPR002477	Peptidoglycan binding-like	
2576839130	115	14	104	SUPERFAMILY	SSF81301			
2576839131	137	5	131	SUPERFAMILY	SSF81593			
2576839133	365	26	363	SUPERFAMILY	SSF142754			
2576839135	596	292	422	SUPERFAMILY	SSF55261	IPR004115	GAD domain	GO:0004812|GO:0005524|GO:0005737
2576839135	596	140	557	ProSiteProfiles	PS50862	IPR006195	Aminoacyl-tRNA synthetase, class II	GO:0004812|GO:0006418
2576839135	596	1	105	SUPERFAMILY	SSF50249	IPR012340	Nucleic acid-binding, OB-fold	
2576839135	596	114	294	SUPERFAMILY	SSF55681			
2576839135	596	427	587	SUPERFAMILY	SSF55681			
2576839136	88	1	42	SMART	SM00834	IPR013429	Putative regulatory protein, FmdB, Zinc ribbon domain	
2576839137	343	11	19	ProSitePatterns	PS00482	IPR002195	Dihydroorotase, conserved site	GO:0016812
2576839137	343	245	256	ProSitePatterns	PS00483	IPR002195	Dihydroorotase, conserved site	GO:0016812
2576839137	343	1	342	SUPERFAMILY	SSF51556			
2576839138	253	1	22	ProSiteProfiles	PS51257			
2576839139	207	16	201	SMART	SM00479	IPR006055	Exonuclease	GO:0004527
2576839139	207	7	202	SUPERFAMILY	SSF53098	IPR012337	Ribonuclease H-like domain	GO:0003676
2576839140	107	4	106	ProSiteProfiles	PS51354	IPR002109	Glutaredoxin	GO:0009055|GO:0015035|GO:0045454
2576839140	107	2	103	SUPERFAMILY	SSF52833	IPR012336	Thioredoxin-like fold	
2576839143	133	1	19	ProSiteProfiles	PS51257			
2576839144	206	1	24	ProSiteProfiles	PS51257			
2576839146	332	9	329	SUPERFAMILY	SSF56112	IPR011009	Protein kinase-like domain	GO:0016772
2576839147	203	9	197	SUPERFAMILY	SSF53098	IPR012337	Ribonuclease H-like domain	GO:0003676
2576839148	256	1	256	SUPERFAMILY	SSF51161	IPR011004	Trimeric LpxA-like	
2576839148	256	2	30	ProSitePatterns	PS00101	IPR018357	Hexapeptide transferase, conserved site	GO:0016740
2576839149	147	5	143	SUPERFAMILY	SSF54637			
2576839150	166	9	162	SMART	SM00935	IPR005632	Chaperone protein Skp	GO:0051082
2576839150	166	20	161	SUPERFAMILY	SSF111384	IPR024930	Skp domain	
2576839152	324	13	320	ProSiteProfiles	PS50862	IPR006195	Aminoacyl-tRNA synthetase, class II	GO:0004812|GO:0006418
2576839152	324	2	322	SUPERFAMILY	SSF55681			
2576839153	189	2	63	SUPERFAMILY	SSF50104	IPR008991	Translation protein SH3-like domain	
2576839153	189	69	128	SUPERFAMILY	SSF50249	IPR012340	Nucleic acid-binding, OB-fold	
2576839153	189	130	187	SUPERFAMILY	SSF50249	IPR012340	Nucleic acid-binding, OB-fold	
2576839153	189	152	171	ProSitePatterns	PS01275	IPR013852	Translation elongation factor P/YeiP, conserved site	
